Threshold,suffix,ratio,offset,order,recursive
0.9,CHEMBL3979_EC50_fp_ECFP,0.8333333333333334,0.3,increasing_sum,False
0.9,CHEMBL2835_Ki_fp_MACCS,0.9884393063583815,0.3,increasing_sum,False
0.9,CHEMBL1862_Ki_fp_RDKIT,0.9605263157894737,0.3,increasing_sum,False
0.9,CHEMBL2034_Ki_fp_RDKIT,1.0,0.3,increasing_sum,False
0.9,CHEMBL231_Ki_fp_MACCS,0.9358108108108109,0.3,increasing_sum,False
0.9,CHEMBL2835_Ki_fp_ECFP,1.0,0.3,increasing_sum,False
0.9,CHEMBL2047_EC50_fp_RDKIT,1.0,0.3,increasing_sum,False
0.9,CHEMBL262_Ki_fp_RDKIT,0.9896907216494846,0.3,increasing_sum,False
0.9,CHEMBL4005_Ki_fp_RDKIT,0.9901639344262295,0.3,increasing_sum,False
0.9,CHEMBL239_EC50_fp_MACCS,0.9493136219640972,0.3,increasing_sum,False
0.9,CHEMBL214_Ki_fp_RDKIT,0.9527744982290437,0.3,increasing_sum,False
0.9,CHEMBL244_Ki_fp_ECFP,0.8857142857142857,0.3,increasing_sum,False
